"SEQ"	"WH"	"DEVID"	"SYSFLG1"	"SYSFLG2"	"SYSFLG3"	"SYSFLG4"	"LOGINID"	"TRDATE"	"TRTYPE"	"OPESEQ"	"RESULT"	"RSNCODE"	"TRUCKNO"	"CUSTNO"	"SHIPPN"	"SHIPQTY"	"TAGTYPE"	"PN"	"CUSTPN"	"QTY"	"TAGSEQ"	"SCANDATE"	"SCANTIME"	"REGISTERED_AT"	"REGISTERED_COMPNAME"	"REGISTERED_COMPCODE"	"SHIPNO"	"CHECKTYPE"	"FILENAME"
2341	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0277"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070180"	01-MAR-25	"040749"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2342	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0278"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	01-MAR-25	"040750"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2343	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0279"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070221"	01-MAR-25	"040754"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2344	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0280"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	01-MAR-25	"040755"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2345	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0281"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070051"	01-MAR-25	"040756"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2346	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0282"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	01-MAR-25	"040757"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2347	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0283"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-14100T"	"JJ301-003800             "	4	"0070246"	01-MAR-25	"040758"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2348	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0284"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-003800             "		""	01-MAR-25	"040759"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2349	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0285"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070073"	01-MAR-25	"041030"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2350	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0286"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041032"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2351	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0287"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070010"	01-MAR-25	"041033"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2352	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0288"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041034"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2353	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0289"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070055"	01-MAR-25	"041035"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2354	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0290"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041036"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2355	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0291"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070026"	01-MAR-25	"041042"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2356	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0292"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041044"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2357	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0293"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070029"	01-MAR-25	"041046"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2358	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0294"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041047"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2359	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0295"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070027"	01-MAR-25	"041049"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2360	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0296"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041052"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2361	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0297"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070048"	01-MAR-25	"041053"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2362	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0298"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041054"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2363	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0299"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070042"	01-MAR-25	"041055"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2364	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0300"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041057"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2365	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0301"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070022"	01-MAR-25	"041058"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2366	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0302"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041059"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2367	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0303"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070046"	01-MAR-25	"041101"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2368	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0304"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041102"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2369	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0305"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070063"	01-MAR-25	"041130"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2370	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0306"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041131"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2371	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0307"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070070"	01-MAR-25	"041132"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2372	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0308"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041133"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2373	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0309"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070065"	01-MAR-25	"041134"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2374	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0310"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041136"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2375	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0311"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070078"	01-MAR-25	"041139"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2376	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0312"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041141"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2377	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0313"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070071"	01-MAR-25	"041142"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2378	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0314"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041143"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2379	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0315"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070041"	01-MAR-25	"041144"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2380	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0316"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041146"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2381	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0317"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070040"	01-MAR-25	"041147"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2382	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0318"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041148"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2383	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0319"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070012"	01-MAR-25	"041150"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2384	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0320"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041151"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2385	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0321"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070028"	01-MAR-25	"041155"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2386	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0322"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041157"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2387	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0323"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070053"	01-MAR-25	"041158"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2388	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0324"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041159"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2389	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0325"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070045"	01-MAR-25	"041204"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2390	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0326"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041205"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2391	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0327"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070020"	01-MAR-25	"041206"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2392	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0328"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041207"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2393	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0329"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070054"	01-MAR-25	"041209"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2394	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0330"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041210"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2395	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0331"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070049"	01-MAR-25	"041219"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2396	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0332"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041220"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2397	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0333"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070044"	01-MAR-25	"041222"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2398	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0334"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041223"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2399	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0335"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070017"	01-MAR-25	"041224"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2400	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0336"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041226"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2401	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0337"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070050"	01-MAR-25	"041230"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2402	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0338"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041231"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2403	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0339"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070002"	01-MAR-25	"041232"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2404	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0340"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041234"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2405	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0341"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070035"	01-MAR-25	"041235"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2406	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0342"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041236"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2407	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0343"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070007"	01-MAR-25	"041237"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2408	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0344"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041240"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2409	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0345"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070059"	01-MAR-25	"041241"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2410	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0346"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041242"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2411	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0347"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070001"	01-MAR-25	"041243"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2412	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0348"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041246"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2413	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0349"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070016"	01-MAR-25	"041257"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2414	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0350"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041258"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2415	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0351"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070005"	01-MAR-25	"041259"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2416	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0352"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041300"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2417	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0353"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070024"	01-MAR-25	"041302"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2418	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0354"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041303"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2419	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0355"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070043"	01-MAR-25	"041305"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2420	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0356"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041308"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2421	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0357"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070039"	01-MAR-25	"041310"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2422	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0358"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041313"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2423	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0359"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070036"	01-MAR-25	"041316"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2424	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0360"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041317"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2425	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0361"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070000"	01-MAR-25	"041334"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2426	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0362"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041338"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2427	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0363"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"AE160800-09030T"	"JJ301-001610             "	4	"0070008"	01-MAR-25	"041340"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2428	"48"	"08"	" "	" "	" "	" "	"78945"	01-MAR-25	1	"0364"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ301-001610             "		""	01-MAR-25	"041341"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2429	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0365"	"0"	"1000"	"0621314"	"10005901"	"               "		"  "	"               "	"                         "		""	01-MAR-25	"042527"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2430	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0366"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070027"	01-MAR-25	"042528"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2431	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0367"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042529"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2432	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0368"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070028"	01-MAR-25	"042530"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2433	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0369"	"0"	"3000"	"0621314"	"10005901"	"               "		"CS"	"               "	"JJ501-015710             "		""	01-MAR-25	"042531"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
2434	"48"	"08"	" "	" "	" "	" "	"4578"	01-MAR-25	1	"0370"	"0"	"2000"	"0621314"	"10005901"	"               "		"11"	"212900-31900T  "	"JJ501-015710             "	4	"0070019"	01-MAR-25	"042532"	25-APR-25	"DSTH"	"40040"	"00"	"H"	"20250301.CSV"
